,Unnamed: 0,Unnamed: 0.1,anime_id,name,genre,type,episodes,rating,Length,TweetCnt,NewRating
1658,1578,1578,6165,White Album 2nd Season,"Drama, Harem, Music, Romance",TV,13,7.04,short,0.0,7.04
1659,1579,1579,1249,"Zone of the Enders: Dolores, I","Action, Adventure, Comedy, Mecha, Military, Sci-Fi, Space",TV,26,7.04,short,0.0,7.04
1660,1560,1560,303,Aa! Megami-sama!: Chichaitte Koto wa Benri da ne,"Comedy, Magic, Supernatural",TV,48,7.04,normal,0.0,7.04
1661,1580,1580,11703,Code:Breaker,"Action, Comedy, School, Shounen, Super Power, Supernatural",TV,13,7.03,short,30.0,7.033
1662,1581,1581,1929,Futari wa Precure: Max Heart,"Action, Comedy, Fantasy, Magic, Shoujo",TV,47,7.03,normal,0.0,7.03
1663,1582,1582,20945,Iron Kid,"Action, Adventure, Comedy, Sci-Fi",TV,26,7.03,short,15.0,7.0315
1664,1583,1583,5968,Kinnikuman II Sei: Ultimate Muscle 2,"Action, Comedy, Martial Arts, Sci-Fi, Shounen, Sports",TV,13,7.03,short,0.0,7.03
1665,1584,1584,1578,Koisuru Tenshi Angelique: Kokoro no Mezameru Toki,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, Sci-Fi, Shoujo",TV,13,7.03,short,0.0,7.03
1666,1585,1585,33197,Lostorage Incited WIXOSS,"Game, Psychological",TV,12,7.03,short,2.0,7.0302
1667,1586,1586,2613,Mirai Shounen Conan 2: Taiga Daibouken,"Adventure, Drama, Sci-Fi",TV,24,7.03,short,0.0,7.03
1668,1587,1587,31442,Musaigen no Phantom World,"Action, Comedy, Fantasy, Slice of Life, Supernatural",TV,13,7.03,short,11.0,7.0311
1669,1588,1588,229,Ninin ga Shinobuden,"Comedy, Martial Arts, Parody",TV,12,7.03,short,0.0,7.03
1670,1590,1590,1942,Rocket Girls,"Adventure, Sci-Fi",TV,12,7.03,short,127.0,7.0427
1671,1591,1591,508,Tottoko Hamtarou,"Adventure, Comedy, Kids",TV,296,7.03,long,2.0,7.0302
1672,1589,1589,6201,Princess Lover!,"Comedy, Ecchi, Harem, School",TV,12,7.03,short,1.0,7.0301
1673,1601,1601,2230,Hana no Ko Lunlun,"Drama, Magic, Shoujo",TV,50,7.02,normal,1.0,7.0201
1674,1602,1602,2487,Kyouryuu Boukenki Jura Tripper,"Adventure, Drama, Fantasy, Sci-Fi",TV,39,7.02,normal,0.0,7.02
1675,1592,1592,971,Astro Boy: Tetsuwan Atom,"Action, Adventure, Kids, Mecha, Sci-Fi, Shounen, Super Power",TV,50,7.02,normal,0.0,7.02
1676,1599,1599,4240,Ginga Senpuu Braiger,"Action, Adventure, Mecha, Space",TV,39,7.02,normal,0.0,7.02
1677,1598,1598,3519,Garakuta-doori no Stain,Comedy,TV,13,7.02,short,0.0,7.02
1678,1597,1597,126,Futakoi Alternative,"Comedy, Drama, Romance",TV,13,7.02,short,2.0,7.0202
1679,1596,1596,956,Daikuu Maryuu Gaiking,"Adventure, Mecha, Sci-Fi, Shounen",TV,44,7.02,normal,0.0,7.02
1680,1600,1600,12481,Gregory Horror Show: The Second Guest,"Comedy, Demons, Horror, Mystery, Supernatural, Vampire",TV,25,7.02,short,0.0,7.02
1681,1594,1594,1668,Bakuten Shoot Beyblade G Revolution,"Action, Adventure, Comedy, Sci-Fi, Shounen, Sports",TV,52,7.02,normal,0.0,7.02
1682,1593,1593,4999,Asu no Yoichi!,"Comedy, Ecchi, Harem, Martial Arts, Romance, Shounen",TV,12,7.02,short,4.0,7.0204
1683,1595,1595,1186,Battle Athletess Daiundoukai (TV),"Action, Adventure, Comedy, Drama, School, Sci-Fi, Shounen, Sports",TV,26,7.02,short,0.0,7.02
1684,1609,1609,1587,Tenpou Ibun: Ayakashi Ayashi,"Demons, Historical, Supernatural",TV,25,7.02,short,0.0,7.02
1685,1608,1608,2578,TaoTao Ehonkan Sekai Doubutsu Banashi,"Adventure, Comedy, Fantasy, Kids",TV,52,7.02,normal,0.0,7.02
1686,1607,1607,11751,"Senki Zesshou Symphogear: Meteoroid-Falling, Burning, and Disappear, Then...","Action, Music, Sci-Fi",TV,13,7.02,short,1.0,7.0201
1687,1606,1606,419,Samurai Deeper Kyou,"Adventure, Comedy, Historical, Shounen, Supernatural",TV,26,7.02,short,0.0,7.02
1688,1605,1605,11227,Rinne no Lagrange,"Action, Comedy, Mecha, Sci-Fi",TV,12,7.02,short,5.0,7.0205
1689,1604,1604,2501,Papuwa,"Adventure, Comedy",TV,26,7.02,short,0.0,7.02
1690,1603,1603,10213,Maji de Watashi ni Koi Shinasai!,"Comedy, Ecchi, Harem, Martial Arts, Romance, School, Super Power",TV,12,7.02,short,3.0,7.0203
1691,1610,1610,3690,Chou Hatsumei Boy Kanipan,"Adventure, Comedy, Mecha, Romance",TV,21,7.01,short,0.0,7.01
1692,1611,1611,7109,Gyouten Ningen Batsealer,"Action, Adventure, Fantasy, Magic",TV,52,7.01,normal,0.0,7.01
1693,1612,1612,3710,Hakaba Kitarou,"Horror, Supernatural",TV,11,7.01,short,0.0,7.01
1694,1613,1613,8277,Hyakka Ryouran: Samurai Girls,"Action, Comedy, Ecchi, Harem, Samurai, School",TV,12,7.01,short,1.0,7.0101
1695,1614,1614,5914,Kanamemo,"Comedy, Ecchi, Shoujo Ai, Slice of Life",TV,13,7.01,short,25.0,7.0125
1696,1615,1615,193,Maburaho,"Comedy, Drama, Ecchi, Harem, Magic, Romance, School",TV,24,7.01,short,5.0,7.0105
1697,1616,1616,1040,Mizuiro Jidai,"Shoujo, Slice of Life",TV,47,7.01,normal,1.0,7.0101
1698,1617,1617,9693,Moshidora,"Drama, Sports",TV,10,7.01,short,0.0,7.01
1699,1622,1622,30355,Wakaba*Girl,"Comedy, School, Slice of Life",TV,13,7.01,short,0.0,7.01
1700,1618,1618,3615,Neo Angelique Abyss,"Comedy, Fantasy, Harem, Romance, Shoujo",TV,13,7.01,short,0.0,7.01
1701,1620,1620,561,Sakura Taisen,"Adventure, Mecha, Sci-Fi, Shounen",TV,25,7.01,short,67.0,7.0167
1702,1621,1621,4332,Seigi wo Aisuru Mono Gekkou Kamen,"Action, Mystery",TV,39,7.01,normal,0.0,7.01
1703,1623,1623,11837,Zetman,"Action, Drama, Horror, Romance, Sci-Fi, Seinen, Supernatural",TV,13,7.01,short,41.0,7.0141
1704,1619,1619,5023,Ninpuu Kamui Gaiden,"Action, Adventure, Historical, Martial Arts, Samurai",TV,26,7.01,short,0.0,7.01
1705,3467,3467,31893,The Legend of Huainanzi 2nd Season,"Adventure, Fantasy, Historical",TV,26,7.0,short,0.0,7.0
1706,3416,3416,19981,Shisukon Ouji,Adventure,TV,14,7.0,short,0.0,7.0
1707,3421,3421,20223,Shounen Tokugawa Ieyasu,"Drama, Historical, Shounen",TV,20,7.0,short,0.0,7.0
1708,3433,3433,11497,Sore Ike! Zukkoke Sannin-gumi,"Comedy, Kids, School",TV,26,7.0,short,0.0,7.0
1709,3455,3455,19843,Tamagotchi! Miracle Friends,"Comedy, Fantasy, Kids",TV,29,7.0,normal,0.0,7.0
1710,3460,3460,29425,Teach,"Adventure, Kids, Music",TV,4,7.0,short,1107.0,7.1107
1711,3115,3115,18241,Himitsukessha Taka no Tsume MAX,"Comedy, Parody, Super Power",TV,38,7.0,normal,0.0,7.0
1712,3496,3496,34078,Ukkari Pénélope (2013),"Kids, Slice of Life",TV,13,7.0,short,0.0,7.0
1713,3156,3156,19505,Kaizoku Ouji,"Adventure, Shounen",TV,31,7.0,normal,0.0,7.0
1714,3562,3562,22709,Zettai Zetsumei Dangerous Jiisan (2005),"Comedy, Kids",TV,19,7.0,short,0.0,7.0
1715,3138,3138,29367,Jam the Housnail,"Adventure, Kids",TV,15,7.0,short,0.0,7.0
1716,3079,3079,5477,Gozonji! Gekkou Kamen-kun,"Comedy, Parody, Sci-Fi",TV,25,7.0,short,0.0,7.0
1717,3409,3409,17315,Shin Pro Golfer Saru,"Kids, Sports",TV,10,7.0,short,0.0,7.0
1718,3550,3550,3500,"Yume Miru, Anime: on-chan",Comedy,TV,26,7.0,short,0.0,7.0
1719,3567,3567,13455,Zumomo to Nupepe,Comedy,TV,32,7.0,normal,0.0,7.0
1720,1624,1624,3631,Aoi Blink,"Adventure, Fantasy",TV,39,7.0,normal,1.0,7.0001
1721,1631,1631,13377,Recorder to Randoseru Re♪,"Comedy, School, Seinen, Slice of Life",TV,13,7.0,short,0.0,7.0
1722,1637,1637,3501,Wellber no Monogatari: Sisters of Wellber Zwei,"Adventure, Fantasy, Historical, Romance",TV,13,7.0,short,0.0,7.0
1723,1636,1636,5830,Tsurupika Hagemaru-kun,"Comedy, Kids",TV,59,7.0,normal,0.0,7.0
1724,1635,1635,21851,Tesagure! Bukatsumono Encore,"Parody, School, Slice of Life",TV,12,7.0,short,0.0,7.0
1725,1634,1634,19841,Super Seisyun Brothers,"Comedy, Josei, Slice of Life",TV,14,7.0,short,0.0,7.0
1726,1632,1632,19365,Samurai Flamenco,"Action, Comedy, Parody",TV,22,7.0,short,21.0,7.0021
1727,1633,1633,30806,Schwarzesmarken,"Action, Drama, Historical, Mecha, Military, Sci-Fi",TV,12,7.0,short,14.0,7.0014
1728,1630,1630,1792,Overman King Gainer,"Action, Adventure, Mecha, Sci-Fi, Shounen",TV,26,7.0,short,3.0,7.0003
1729,1629,1629,5091,Manga Sarutobi Sasuke,"Adventure, Comedy, Historical, Supernatural",TV,24,7.0,short,0.0,7.0
1730,1628,1628,2215,Kishin Taisen Gigantic Formula,"Mecha, Sci-Fi",TV,26,7.0,short,5.0,7.0005
1731,1627,1627,32483,Cheer Danshi!!,"School, Sports",TV,12,7.0,short,0.0,7.0
1732,1626,1626,2684,Buzzer Beater 2nd Season,"Action, Sci-Fi, Shounen, Sports",TV,13,7.0,short,0.0,7.0
1733,1625,1625,750,Binchou-tan,"Comedy, Slice of Life",TV,12,7.0,short,1.0,7.0001
1734,1644,1644,5891,Kousoku Denjin Albegus,Mecha,TV,45,6.99,normal,0.0,6.99
1735,1638,1638,292,Dear Boys,"Drama, Shounen, Sports",TV,26,6.99,short,72.0,6.9972
1736,1639,1639,603,Futari wa Precure,"Action, Comedy, Fantasy, Magic, Shoujo",TV,49,6.99,normal,25.0,6.9925
1737,1640,1640,2569,Jungle Book Shounen Mowgli,"Adventure, Drama",TV,52,6.99,normal,0.0,6.99
1738,1641,1641,636,Juubee-chan 2: Siberia Yagyuu no Gyakushuu,"Adventure, Comedy, Drama, Martial Arts, Samurai, Shounen",TV,13,6.99,short,0.0,6.99
1739,1642,1642,2772,Juushin Enbu: Hero Tales,"Action, Fantasy, Shounen",TV,26,6.99,short,0.0,6.99
1740,1643,1643,5967,Kinnikuman II Sei: Ultimate Muscle,"Action, Comedy, Martial Arts, Sci-Fi, Shounen, Sports",TV,13,6.99,short,0.0,6.99
1741,1650,1650,2363,Pokemon Housoukyoku,"Adventure, Comedy, Fantasy, Kids",TV,16,6.99,short,0.0,6.99
1742,1645,1645,2707,Majime ni Fumajime Kaiketsu Zorori,"Adventure, Kids",TV,97,6.99,normal,0.0,6.99
1743,1647,1647,800,NieA Under 7,"Comedy, Sci-Fi, Slice of Life",TV,13,6.99,short,0.0,6.99
1744,1648,1648,4054,Norimono Oukoku BuBu ChaCha,"Comedy, Slice of Life",TV,26,6.99,short,0.0,6.99
1745,1649,1649,9884,Osomatsu-kun,Comedy,TV,56,6.99,normal,6.0,6.9906
1746,1651,1651,6973,Senkou no Night Raid,"Action, Historical, Military, Super Power",TV,13,6.99,short,1.0,6.9901
1747,1652,1652,1703,Tokyo Tribe 2,"Action, Drama",TV,13,6.99,short,0.0,6.99
1748,1653,1653,3317,Uchuusen Sagittarius,"Adventure, Sci-Fi",TV,77,6.99,normal,1.0,6.9901
1749,1654,1654,2087,VS Knight Lamune & 40 Fire,"Comedy, Fantasy, Mecha, Shounen",TV,26,6.99,short,0.0,6.99
1750,1655,1655,3196,Wakakusa no Charlotte,"Drama, Historical, Kids, Shoujo, Slice of Life",TV,30,6.99,normal,1.0,6.9901
1751,1646,1646,1509,Mamotte! Lollipop,"Adventure, Comedy, Magic, Romance, Shoujo",TV,13,6.99,short,4.0,6.9904
1752,1662,1662,31068,Hime Chen! Otogi Chikku Idol Lilpri (2011),"Magic, Shoujo",TV,51,6.98,normal,0.0,6.98
1753,1666,1666,5395,Nekketsu Saikyou Go-Saurer,"Action, Mecha, Sci-Fi",TV,51,6.98,normal,0.0,6.98
1754,1665,1665,89,Mobile Suit Victory Gundam,"Drama, Mecha, Military, Sci-Fi, Space",TV,51,6.98,normal,3.0,6.9803
1755,1664,1664,28423,Kyoukai no Rinne (TV),"Comedy, Romance, School, Shounen, Supernatural",TV,25,6.98,short,0.0,6.98
1756,1663,1663,3349,Kiddy GiRL-AND,"Action, Comedy, Sci-Fi, Super Power",TV,24,6.98,short,1.0,6.9801
1757,1667,1667,18095,Nourin,"Comedy, Ecchi, Romance, School",TV,12,6.98,short,13.0,6.9813
1758,1661,1661,30039,Future Card Buddyfight 100,Game,TV,50,6.98,normal,0.0,6.98
1759,1660,1660,22189,Futsuu no Joshikousei ga [Locodol] Yattemita.,"Comedy, Seinen",TV,12,6.98,short,1.0,6.9801
1760,1659,1659,1837,Dokkoida,"Action, Adventure, Comedy, Parody, Sci-Fi, Shounen",TV,12,6.98,short,0.0,6.98
1761,1658,1658,812,Chikyuu Shoujo Arjuna,"Adventure, Drama, Magic, Sci-Fi",TV,13,6.98,short,2.0,6.9802
1762,1656,1656,2554,Ai Shoujo Pollyanna Story,"Drama, Historical, Slice of Life",TV,51,6.98,normal,0.0,6.98
1763,1657,1657,28391,Ao no Kanata no Four Rhythm,"Drama, School, Sci-Fi, Sports",TV,12,6.98,short,7.0,6.9807
1764,1668,1668,12863,Pretty Rhythm: Dear My Future,"Music, Shoujo, Slice of Life, Sports",TV,51,6.98,normal,0.0,6.98
1765,3021,3021,6771,Dorimogu Daa!!,"Adventure, Fantasy, Kids",TV,49,6.98,normal,0.0,6.98
1766,1673,1673,2223,Maple Town Monogatari,"Fantasy, Slice of Life",TV,52,6.97,normal,0.0,6.97
1767,1675,1675,6112,Shin Koihime†Musou,"Comedy, Ecchi, Fantasy, Historical",TV,12,6.97,short,1.0,6.9701
1768,1674,1674,4086,Muka Muka Paradise,"Adventure, Comedy",TV,51,6.97,normal,0.0,6.97
1769,1669,1669,11241,Brave 10,"Action, Adventure, Historical, Samurai, Seinen, Super Power",TV,12,6.97,short,16.0,6.9716
1770,1670,1670,261,Happy☆Lesson: Advance,"Comedy, Harem, Romance, Slice of Life",TV,13,6.97,short,0.0,6.97
1771,1676,1676,1727,Shinkyoku Soukai Polyphonica,"Drama, Fantasy, Music, Romance, School",TV,12,6.97,short,3.0,6.9703
1772,1671,1671,2757,Juuni Senshi Bakuretsu Eto Ranger,"Action, Comedy, Fantasy",TV,39,6.97,normal,0.0,6.97
1773,1672,1672,2243,Karasu Tengu Kabuto,"Action, Adventure, Drama, Historical",TV,39,6.97,normal,0.0,6.97
1774,1686,1686,4548,Yozakura Quartet,"Action, Comedy, Magic, Shounen, Super Power, Supernatural",TV,12,6.96,short,22.0,6.9622
1775,1692,1692,21671,Keroro,"Comedy, Sci-Fi, Shounen",TV,23,6.96,short,409.0,7.0009
1776,1677,1677,12549,"Dakara Boku wa, H ga Dekinai.","Comedy, Ecchi, Romance, Supernatural",TV,12,6.96,short,1.0,6.9601
1777,1685,1685,20473,Teekyuu 3,"Comedy, School, Shounen, Sports",TV,12,6.96,short,2.0,6.9602
1778,1681,1681,17497,Jewelpet Happiness,"Fantasy, Magic, Shoujo",TV,52,6.96,normal,0.0,6.96
1779,1678,1678,266,Gunparade March: Arata Naru Kougunka,"Drama, Mecha, Military, Romance, Sci-Fi, Shounen, Slice of Life",TV,12,6.96,short,0.0,6.96
1780,1684,1684,1603,Super Robot Taisen OG: Divine Wars,"Action, Mecha, Sci-Fi",TV,25,6.96,short,0.0,6.96
1781,1679,1679,1956,Ikkitousen: Dragon Destiny,"Action, Ecchi, Martial Arts, School, Super Power",TV,12,6.96,short,1.0,6.9601
1782,1680,1680,4196,Ikkitousen: Great Guardians,"Action, Ecchi, Martial Arts, School, Super Power",TV,12,6.96,short,2.0,6.9602
1783,1683,1683,7845,Seton Doubutsuki,"Adventure, Fantasy",TV,45,6.96,normal,1.0,6.9601
1784,1682,1682,10346,Ring ni Kakero 1: Sekai Taikai-hen,Sports,TV,6,6.96,short,0.0,6.96
1785,1687,1687,244,Agatha Christie no Meitantei Poirot to Marple,"Historical, Mystery",TV,39,6.95,normal,1.0,6.9501
1786,1701,1701,1532,Suki na Mono wa Suki Dakara Shou ga Nai!!,"Comedy, Drama, Romance, Shoujo, Shounen Ai, Slice of Life",TV,12,6.95,short,2.0,6.9502
1787,1700,1700,1517,Silent Mobius,"Action, Comedy, Drama, Fantasy, Horror, Magic, Romance, Sci-Fi",TV,26,6.95,short,9.0,6.9509
1788,1699,1699,538,Shin Tenchi Muyou!,"Comedy, Harem, Romance, Sci-Fi, Shounen",TV,26,6.95,short,0.0,6.95
1789,3441,3441,6482,Sugar Bunnies Chocolate!,Kids,TV,26,6.95,short,0.0,6.95
1790,1698,1698,23201,Sengoku Basara: Judge End,"Action, Historical, Martial Arts, Samurai, Super Power",TV,12,6.95,short,2.0,6.9502
1791,1702,1702,4532,Taiyou no Yuusha Fighbird,"Action, Mecha, Sci-Fi",TV,48,6.95,normal,0.0,6.95
1792,1696,1696,630,Mahoutsukai Tai!,"Comedy, Magic, Romance, Sci-Fi",TV,13,6.95,short,0.0,6.95
1793,1690,1690,7580,Ikkitousen: Xtreme Xecutor,"Action, Ecchi, Martial Arts, School, Super Power",TV,12,6.95,short,2.0,6.9502
1794,1688,1688,1214,Binbou Shimai Monogatari,"Comedy, Drama, Seinen, Slice of Life",TV,10,6.95,short,1.0,6.9501
1795,1695,1695,670,Lamune,"Drama, Romance, Slice of Life",TV,12,6.95,short,15.0,6.9515
1796,1689,1689,2259,Dr. Rin ni Kiitemite!,"Comedy, Fantasy, Magic, Romance, School, Shoujo",TV,51,6.95,normal,0.0,6.95
1797,1697,1697,5940,Seiken no Blacksmith,"Action, Adventure, Fantasy",TV,12,6.95,short,0.0,6.95
1798,1691,1691,1230,Innocent Venus,"Adventure, Drama, Mecha, Military, Sci-Fi",TV,12,6.95,short,5.0,6.9505
1799,1694,1694,1707,Kinnikuman II Sei,"Action, Comedy, Martial Arts, Sci-Fi, Shounen, Sports",TV,51,6.95,normal,0.0,6.95
1800,1693,1693,11079,Kill Me Baby,"Comedy, School, Seinen",TV,13,6.95,short,22.0,6.9522
1801,3479,3479,6730,Tonde Mon Pe,Kids,TV,42,6.94,normal,0.0,6.94
1802,1703,1703,285,Argento Soma,"Action, Adventure, Drama, Mecha, Military, Sci-Fi",TV,25,6.94,short,5.0,6.9405
1803,1714,1714,2965,Suteki Tantei Labyrinth,"Mystery, Sci-Fi",TV,25,6.94,short,4.0,6.9404
1804,1713,1713,9806,Qin Shiming Yue Zhi: Bai Bu Fei Jian,"Action, Fantasy, Historical, Martial Arts",TV,10,6.94,short,0.0,6.94
1805,1712,1712,5249,Mitsume ga Tooru,Adventure,TV,48,6.94,normal,2.0,6.9402
1806,1711,1711,1018,Majutsushi Orphen: Revenge,"Adventure, Comedy, Fantasy, Magic, Shounen",TV,23,6.94,short,1.0,6.9401
1807,1710,1710,23945,Majimoji Rurumo,"Comedy, Ecchi, Fantasy, Magic, School, Shounen",TV,12,6.94,short,5.0,6.9405
1808,1709,1709,1448,Hyakujuu-Ou GoLion,"Adventure, Mecha, Sci-Fi, Shounen",TV,52,6.94,normal,0.0,6.94
1809,1708,1708,10348,Fireball Charming,Sci-Fi,TV,13,6.94,short,1.0,6.9401
1810,1706,1706,29589,Denpa Kyoushi (TV),"Comedy, Romance, School, Shounen",TV,24,6.94,short,0.0,6.94
1811,1705,1705,109,Bakuretsu Tenshi,"Adventure, Comedy, Mecha, Sci-Fi",TV,24,6.94,short,3.0,6.9403
1812,3142,3142,17291,Jinzou Konchuu Kabutoborg VxV,"Action, Comedy, Fantasy, Game, Shounen",TV,52,6.94,normal,0.0,6.94
1813,1704,1704,5311,Astroganger,"Action, Mecha, Sci-Fi",TV,26,6.94,short,0.0,6.94
1814,1707,1707,115,El Hazard: The Alternative World,"Adventure, Comedy, Fantasy",TV,13,6.94,short,0.0,6.94
1815,2977,2977,23721,Carino Coni,"Fantasy, Kids",TV,26,6.93,short,0.0,6.93
1816,1715,1715,2316,Akakichi no Eleven,Sports,TV,52,6.93,normal,0.0,6.93
1817,1716,1716,13029,Arashi no Yoru ni: Himitsu no Tomodachi,"Adventure, Drama",TV,26,6.93,short,0.0,6.93
1818,1717,1717,4151,Blade of the Immortal,"Action, Adventure, Historical, Samurai, Supernatural",TV,13,6.93,short,64.0,6.9364
1819,1720,1720,9330,Dragon Crisis!,"Action, Magic, Romance, School, Seinen, Supernatural",TV,12,6.93,short,0.0,6.93
1820,1718,1718,1068,Chou Denji Robo Combattler V,"Adventure, Mecha, Sci-Fi, Shounen",TV,54,6.93,normal,3.0,6.9303
1821,1727,1727,2231,Miyuki,"Romance, School",TV,37,6.93,normal,161.0,6.9461
1822,1734,1734,10513,Usavich IV,Comedy,TV,13,6.93,short,0.0,6.93
1823,1733,1733,4066,Tytania,"Adventure, Military, Psychological, Romance, Sci-Fi, Space",TV,26,6.93,short,6.0,6.9306
1824,1732,1732,5734,Tayutama: Kiss on My Deity,"Harem, Romance, Supernatural",TV,12,6.93,short,1.0,6.9301
1825,1730,1730,2510,Sengoku Majin Goushougun,"Mecha, Parody, Sci-Fi",TV,26,6.93,short,0.0,6.93
1826,1729,1729,3765,Pygmalio,"Adventure, Fantasy",TV,39,6.93,normal,370.0,6.967
1827,1728,1728,9883,Osomatsu-kun (1988),Comedy,TV,86,6.93,normal,0.0,6.93
1828,1731,1731,3098,Shutsugeki! Machine Robo Rescue,"Action, Mecha, Sci-Fi",TV,53,6.93,normal,0.0,6.93
1829,1726,1726,10370,Metal Fight Beyblade 4D,"Adventure, Sports",TV,52,6.93,normal,0.0,6.93
1830,1724,1724,3129,Kaibutsu-kun,"Comedy, Horror",TV,49,6.93,normal,147.0,6.9447
1831,1723,1723,509,I My Me! Strawberry Eggs,"Comedy, Drama, Romance, School, Slice of Life",TV,13,6.93,short,0.0,6.93
1832,1719,1719,62,D.C.: Da Capo,"Drama, Harem, Magic, Romance",TV,26,6.93,short,0.0,6.93
1833,1721,1721,6055,F,"Cars, Shounen, Sports",TV,31,6.93,normal,1477.0,7.0777
1834,1722,1722,4334,Heroman,"Action, Sci-Fi, Shounen",TV,26,6.93,short,1.0,6.9301
1835,1725,1725,1502,Mahou Shoujo Pretty Sammy (1996),"Comedy, Fantasy, Magic, Parody, Seinen",TV,26,6.93,short,0.0,6.93
1836,1739,1739,146,Kono Minikuku mo Utsukushii Sekai,"Comedy, Drama, Magic, Romance, Sci-Fi",TV,12,6.92,short,1.0,6.9201
1837,1744,1744,1882,Sasami: Mahou Shoujo Club 2,"Fantasy, Magic, School",TV,13,6.92,short,0.0,6.92
1838,1743,1743,4936,Ninja Hattori-kun,"Comedy, Martial Arts, Slice of Life",TV,694,6.92,long,4.0,6.9204
1839,1742,1742,2933,Mirai Keisatsu Urashiman,"Comedy, Police, Sci-Fi",TV,50,6.92,normal,0.0,6.92
1840,1741,1741,3425,Meiken Lassie,"Adventure, Kids, Slice of Life",TV,26,6.92,short,1.0,6.9201
1841,1740,1740,554,Koutetsu Tenshi Kurumi,"Adventure, Comedy, Drama, Historical, Mecha, Military, Romance, Shounen",TV,24,6.92,short,0.0,6.92
1842,1736,1736,27737,Battle Spirits: Burning Soul,"Action, Kids",TV,51,6.92,normal,0.0,6.92
1843,1738,1738,24909,Kaitou Joker,"Adventure, Comedy, Mystery, Shounen",TV,13,6.92,short,7.0,6.9207
1844,1737,1737,1629,Devilman Lady,"Action, Drama, Horror, Psychological",TV,26,6.92,short,9.0,6.9209
1845,1735,1735,5104,Andes Shounen Pepero no Bouken,Adventure,TV,26,6.92,short,0.0,6.92
1846,1746,1746,3159,The Kabocha Wine,"Comedy, Romance, School, Slice of Life",TV,95,6.92,normal,1.0,6.9201
1847,3026,3026,20009,Doubutsu Mura Monogatari,Kids,TV,100,6.92,long,0.0,6.92
1848,1745,1745,6056,Sasuke,"Action, Historical, Martial Arts, Shounen",TV,29,6.92,normal,4626.0,7.3826
1849,1747,1747,33037,Tsukiuta. The Animation,Music,TV,13,6.92,short,1.0,6.9201
1850,1749,1749,4083,Wonder Beat Scramble,"Action, Sci-Fi, Space",TV,26,6.92,short,0.0,6.92
1851,3498,3498,8753,Ultraman Kids: Haha wo Tazunete 3000-man Kounen,"Kids, Space",TV,26,6.92,short,0.0,6.92
1852,1748,1748,278,Viewtiful Joe,"Action, Comedy, Sci-Fi, Shounen",TV,51,6.92,normal,241.0,6.9441
1853,3407,3407,16486,Shin Kyojin no Hoshi II,Sports,TV,23,6.91,short,0.0,6.91
1854,1760,1760,727,Kingyo Chuuihou!,"Comedy, Kids, Shoujo",TV,54,6.91,normal,2.0,6.9102
1855,1769,1769,5763,Uchuu Kuubo Blue Noah,"Action, Drama, Military, Sci-Fi, Space",TV,24,6.91,short,0.0,6.91
1856,1768,1768,31430,Terra Formars Revenge,"Action, Drama, Horror, Sci-Fi, Seinen, Space",TV,13,6.91,short,2.0,6.9102
1857,1767,1767,605,Tenshi ni Narumon!,"Comedy, Fantasy, Romance",TV,26,6.91,short,0.0,6.91
1858,1766,1766,18121,Teekyuu 2,"Comedy, School, Shounen, Sports",TV,12,6.91,short,1.0,6.9101
1859,1765,1765,623,Shichinin no Nana,"Adventure, Comedy, Magic, Romance, School",TV,25,6.91,short,0.0,6.91
1860,1764,1764,7245,Sekai Meisaku Douwa: Wow! Maerchen Oukoku,Fantasy,TV,26,6.91,short,0.0,6.91
1861,1763,1763,1638,Peter Pan no Bouken,"Adventure, Fantasy",TV,41,6.91,normal,0.0,6.91
1862,1762,1762,942,Nishi no Yoki Majo: Astraea Testament,"Comedy, Drama, Fantasy, Mystery, Romance",TV,13,6.91,short,1.0,6.9101
1863,1761,1761,1469,Monster Farm: Enbanseki no Himitsu,"Action, Adventure, Comedy, Fantasy",TV,48,6.91,normal,0.0,6.91
1864,3226,3226,23001,Manga Jinbutsushi,Historical,TV,365,6.91,long,0.0,6.91
1865,1759,1759,15377,Hyakka Ryouran: Samurai Bride,"Action, Comedy, Ecchi, Harem, Samurai, School",TV,12,6.91,short,0.0,6.91
1866,1758,1758,1721,Hitohira,"Drama, Romance, School, Slice of Life",TV,12,6.91,short,45.0,6.9145
1867,1757,1757,21407,Happiness Charge Precure!,"Action, Fantasy, Magic, Shoujo",TV,49,6.91,normal,2.0,6.9102
1868,1756,1756,649,Hanaukyou Maid-tai: La Verite,"Comedy, Ecchi, Harem, Romance",TV,12,6.91,short,0.0,6.91
1869,1755,1755,2494,Goshuushou-sama Ninomiya-kun,"Comedy, Ecchi, Fantasy, Harem",TV,12,6.91,short,3.0,6.9103
1870,1754,1754,8536,Fortune Arterial: Akai Yakusoku,"Comedy, Romance, School, Supernatural, Vampire",TV,12,6.91,short,1.0,6.9101
1871,1753,1753,1219,Chocotto Sister,"Comedy, Drama, Romance",TV,24,6.91,short,0.0,6.91
1872,1752,1752,694,Canvas 2: Niji-iro no Sketch,"Comedy, Drama, Romance, Slice of Life",TV,24,6.91,short,0.0,6.91
1873,1751,1751,33041,Bubuki Buranki: Hoshi no Kyojin,"Action, Drama, Mecha, Sci-Fi",TV,12,6.91,short,0.0,6.91
1874,1750,1750,3193,Asobot Senki Gokuu,"Comedy, Sci-Fi",TV,52,6.91,normal,0.0,6.91
